provider_id,name,street_address,city,state,zip_code,hrr,hospice_beneficiaries,total_days,total_medicare_payment_amount,total_medicare_standard_payment_amount,total_charge_amount,percent_routine_home_care_days,physician_services,home_health_visit_hours_per_day,skilled_nursing_visit_hours_per_day,social_service_visit_hours_per_day,total_live_discharges,hospice_beneficiaries_with_seven_or_fewer_hospice_care_days,hospice_beneficiaries_with_more_than_sixty_hospice_care_days,hospice_beneficiaries_with_more_than_one_hundred_eighty_hospice_care_days,home_health_visit_hours_per_day_during_week_prior_to_death,skilled_nursing_visit_hours_per_day_during_week_prior_to_death,social_service_visit_hours_per_day_during_week_prior_to_death,average_age,male_hospice_beneficiaries,female_hospice_beneficiaries,white_hospice_beneficiaries,black_hospice_beneficiaries,asian_hospice_beneficiaries,hispanic_hospice_beneficiaries,other_unknown_race_hospice_beneficiaries,medicare_advantage_hospice_beneficiaries,medicaid_eligible_hospice_beneficiaries,hospice_beneficiaries_with_a_primary_diagnosis_of_cancer,hospice_beneficiaries_with_a_primary_diagnosis_of_dementia,hospice_beneficiaries_with_a_primary_diagnosis_of_stroke,hospice_beneficiaries_with_a_primary_diagnosis_of_circulatory_heart_disease,hospice_beneficiaries_with_a_primary_diagnosis_of_respiratory_disease,hospice_beneficiaries_with_other_primary_diagnoses,site_of_service_home_hospice_beneficiaries,site_of_service_assisted_living_facility_hospice_beneficiaries,site_of_service_long_term_care_or_non_skilled_nursing_facility_hospice_beneficiaries,site_of_service_skilled_nursing_facility_hospice_beneficiaries,site_of_service_inpatient_hospital_hospice_beneficiaries,site_of_service_inpatient_hospice_hospice_beneficiaries,site_of_service_other_facility_hospice_beneficiaries
521569,HEARTLAND HHC AND HOSPICE,1145 W MAIN AVE  STE 205,DE PERE,WI,54115,WI - Green Bay,917,90779,13525275,13960090,21971323,100,135.0,0.298,0.292,0.052,60.0,151.0,408.0,191.0,0.166,0.451,0.111,84.2,328.0,589.0,901.0,,,,,397.0,352.0,147.0,258.0,83.0,190.0,79.0,160.0,201.0,396.0,298.0,16.0,,0.0,
521502,HOSPICE ALLIANCE,10220 PRAIRIE RIDGE BLVD,PLEASANT PRAIRIE,WI,53158,WI - Milwaukee,762,51717,8123914,7962069,15758110,100,32.0,0.869,0.205,0.062,50.0,203.0,256.0,88.0,0.219,0.339,0.094,82.3,295.0,467.0,724.0,17.0,,15.0,,197.0,218.0,231.0,168.0,52.0,112.0,100.0,99.0,285.0,141.0,186.0,0.0,,0.0,
521524,ST JOSEPHS HOSPICE,2661 CTY HIGHWAY I,CHIPPEWA FALLS,WI,54729,WI - Marshfield,309,18772,2895210,2910593,8722480,99,,0.108,0.255,0.079,26.0,62.0,106.0,26.0,0.072,0.314,0.094,82.3,137.0,172.0,307.0,0.0,,0.0,,76.0,112.0,108.0,67.0,14.0,42.0,35.0,43.0,137.0,70.0,0.0,100.0,,0.0,
521532,MINISTRY HC HOSPICE STEVENS POINT,2501 MAIN ST  STE A,STEVENS POINT,WI,54481,WI - Marshfield,257,14816,2194871,2328904,4524102,99,93.0,0.14,0.291,0.083,31.0,64.0,76.0,23.0,0.09,0.352,0.116,83.3,102.0,155.0,249.0,0.0,,,,95.0,79.0,76.0,62.0,13.0,47.0,26.0,33.0,121.0,86.0,47.0,0.0,,0.0,
521558,LAKEVIEW MEDICAL CTR HOSPICE,2304 S MAIN ST,RICE LAKE,WI,54868,WI - Marshfield,147,8618,1273856,1329607,1706884,100,0.0,0.208,0.227,0.042,16.0,42.0,43.0,13.0,0.147,0.338,0.113,82.0,68.0,79.0,146.0,,,,,51.0,49.0,55.0,31.0,,21.0,15.0,18.0,77.0,31.0,23.0,15.0,,0.0,
521519,MAYO CLINIC HEALTH SYSTEM HOME HEALTH & HOSPICE,1221 WHIPPLE ST,EAU CLAIRE,WI,54703,MN - Minneapolis,570,44189,6673587,6807846,14246304,99,0.0,0.091,0.269,0.026,28.0,101.0,210.0,86.0,0.041,0.347,0.039,82.4,253.0,317.0,565.0,0.0,,,,130.0,182.0,145.0,163.0,19.0,118.0,44.0,81.0,235.0,150.0,32.0,151.0,,0.0,
511502,"PEOPLE'S HOSPICE, INC",327 MEDICAL PARK DRIVE,BRIDGEPORT,WV,26330,WV - Morgantown,351,20312,2814488,3259762,4273720,98,0.0,0.122,0.263,0.043,38.0,73.0,108.0,29.0,0.068,0.243,0.05,79.8,163.0,188.0,338.0,,,,,99.0,68.0,135.0,50.0,18.0,43.0,42.0,63.0,266.0,,61.0,15.0,,0.0,
31591,COPPER COMMUNITIES HOSPICE,136 SOUTH BROAD STREET,GLOBE,AZ,85501,AZ - Mesa,96,10756,1620582,1661763,2551492,99,0.0,0.147,0.178,0.015,19.0,15.0,52.0,25.0,0.126,0.288,0.01,80.8,50.0,46.0,67.0,,,22.0,,20.0,21.0,24.0,19.0,0.0,21.0,12.0,20.0,94.0,0.0,0.0,,0.0,0.0,
31548,HEARTLAND HOSPICE SERVICES OF TUCSON,3112 NORTH SWAN ROAD,TUCSON,AZ,85712,AZ - Tucson,268,25621,3712120,3929971,6246140,100,0.0,0.347,0.298,0.047,40.0,34.0,126.0,54.0,0.174,0.375,0.063,82.4,100.0,168.0,233.0,11.0,,20.0,,133.0,42.0,71.0,85.0,17.0,52.0,23.0,20.0,130.0,108.0,18.0,,0.0,0.0,
31568,"DESERT OASIS HOSPICE, LLC","20815 NORTH 25TH PLACE, SUITE A106",PHOENIX,AZ,85050,AZ - Phoenix,235,21913,3530382,3381100,6842952,100,0.0,0.226,0.23,0.025,42.0,33.0,119.0,40.0,0.134,0.324,0.037,86.5,67.0,168.0,213.0,,,13.0,,99.0,52.0,16.0,83.0,26.0,60.0,18.0,32.0,43.0,188.0,0.0,,0.0,0.0,
31602,A SERVANT'S HEART HOSPICE LLC,"5111 NORTH SCOTTSDALE ROAD, SUITE 155",SCOTTSDALE,AZ,85250,AZ - Phoenix,378,23612,3951683,3786492,4971241,98,0.0,0.217,0.248,0.072,69.0,71.0,128.0,34.0,0.125,0.263,0.129,82.0,168.0,210.0,311.0,25.0,,30.0,,194.0,109.0,59.0,82.0,38.0,79.0,67.0,53.0,349.0,,0.0,26.0,0.0,0.0,
31607,BEACON OF HOPE HOSPICE,"500 NORTH LAKE HAVASU ROAD, SUITE B104 & B106",LAKE HAVASU,AZ,86403,AZ - Phoenix,244,21214,3244319,3273752,4695430,100,0.0,0.0,0.084,0.009,37.0,35.0,101.0,38.0,0.0,0.124,0.021,80.8,126.0,118.0,229.0,0.0,,11.0,,57.0,53.0,75.0,53.0,,53.0,33.0,20.0,239.0,0.0,0.0,,0.0,0.0,
31588,SACRED HEART HOSPICE LLC,"15255 NORTH 40TH STREET, SUITE 125",PHOENIX,AZ,85032,AZ - Phoenix,106,10057,1612651,1543969,2442932,100,0.0,0.249,0.241,0.02,45.0,16.0,53.0,16.0,0.169,0.556,0.044,80.6,47.0,59.0,61.0,,,30.0,,67.0,48.0,17.0,15.0,,39.0,16.0,13.0,80.0,25.0,0.0,,0.0,0.0,
51666,ENLOE MEDICAL CENTER HOSPICE,1390 E LASSEN AVE,CHICO,CA,95973,CA - Chico,212,8329,1440114,1279539,2390630,100,0.0,0.085,0.382,0.082,20.0,59.0,37.0,,0.093,0.305,0.118,82.0,101.0,111.0,192.0,,,14.0,,,40.0,118.0,,,20.0,23.0,,175.0,27.0,0.0,,0.0,0.0,
551540,ASERACARE HOSPICE,650 WEST ALLUVIAL AVENUE,FRESNO,CA,93711,CA - Fresno,418,29793,5074987,4582459,7040190,100,0.0,0.245,0.255,0.039,44.0,92.0,159.0,45.0,0.139,0.203,0.064,82.5,191.0,227.0,292.0,25.0,,86.0,,121.0,217.0,84.0,136.0,32.0,53.0,48.0,65.0,170.0,30.0,210.0,,0.0,0.0,
551588,BRIGHT HORIZON HOSPICE SERVICES,"6255 N FRESNO STREET, SUITE 104",FRESNO,CA,93710,CA - Fresno,180,15613,2696230,2396019,3611254,100,0.0,0.198,0.187,0.04,16.0,37.0,75.0,31.0,0.08,0.274,0.082,82.2,76.0,104.0,135.0,,,29.0,,86.0,62.0,47.0,63.0,,22.0,14.0,28.0,152.0,,0.0,24.0,0.0,0.0,
51670,ADVENTIST HEALTH HOME CARE AND HOSPICE SERVICES,"460 KINGS COUNTY DRIVE, STE 105",HANFORD,CA,93230,CA - Fresno,137,4475,748917,691584,1910739,100,0.0,0.089,0.411,0.054,12.0,49.0,15.0,,0.078,0.275,0.102,81.0,50.0,87.0,92.0,,,37.0,,14.0,53.0,53.0,28.0,,22.0,,,103.0,,0.0,26.0,0.0,0.0,
51786,SILVERADO HOSPICE - VENTURA COUNTY,"4520 EAST THOUSAND OAKS BLVD, SUITE 100",THOUSAND OAKS,CA,91362,CA - Ventura,125,14030,2570346,2178469,4366986,100,71.0,0.423,0.27,0.022,13.0,22.0,58.0,32.0,0.189,0.432,0.042,84.4,51.0,74.0,99.0,,,18.0,,40.0,30.0,23.0,44.0,,26.0,,,53.0,48.0,19.0,,0.0,0.0,
551519,ULTIMATE CARE HOSPICE,2315 KUEHNER DR STE 103,SIMI VALLEY,CA,93063,CA - Ventura,112,18613,3305690,2860410,5197707,100,0.0,0.378,0.316,0.026,35.0,,80.0,41.0,0.17,0.312,0.034,86.4,33.0,79.0,89.0,,,,,59.0,30.0,,56.0,,20.0,14.0,,58.0,49.0,0.0,,0.0,0.0,
751500,SUNCREST HOSPICE,"530 LAKESIDE DRIVE, SUITE 150",SUNNYVALE,CA,94085,CA - San Jose,101,5047,1174211,781475,1575872,100,0.0,0.673,0.177,0.031,,21.0,28.0,,0.212,0.222,0.069,85.8,34.0,67.0,79.0,0.0,,12.0,,21.0,17.0,12.0,37.0,16.0,15.0,,,20.0,71.0,0.0,,0.0,0.0,
51793,OPTIMAL HOSPICE CARE,"3461 BROOKSIDE ROAD, SUITE A-2",STOCKTON,CA,95219,CA - Stockton,467,29988,5696751,4616053,9499392,100,,0.199,0.392,0.054,57.0,87.0,154.0,50.0,0.105,0.287,0.088,81.4,222.0,245.0,379.0,17.0,,49.0,,239.0,119.0,128.0,137.0,25.0,75.0,51.0,51.0,288.0,106.0,72.0,,0.0,0.0,
551732,FOCUS HOSPICE,"1503 EAST MARCH LANE, SUITE A",STOCKTON,CA,95210,CA - Stockton,61,3027,572190,465151,735490,100,0.0,0.196,0.212,0.068,19.0,15.0,18.0,,0.086,0.195,0.156,79.7,29.0,32.0,45.0,,,11.0,,15.0,26.0,22.0,,,13.0,,,47.0,,0.0,,0.0,0.0,
551557,APREVA HOSPICE,"1565 HOTEL CIRCLE SOUTH, SUITE 320",SAN DIEGO,CA,92108,CA - San Diego,338,25126,4443943,3863145,5604396,100,0.0,0.263,0.198,0.046,46.0,50.0,120.0,47.0,0.163,0.255,0.118,82.2,160.0,178.0,242.0,20.0,,58.0,,163.0,60.0,124.0,60.0,45.0,50.0,31.0,28.0,222.0,34.0,,31.0,0.0,0.0,
551612,INTERIM HEALTHCARE THE GIFT OF HOSPICE,"5625 RUFFIN ROAD, SUITE 110",SAN DIEGO,CA,92123,CA - San Diego,174,15182,2723144,2371107,4527805,100,278.0,0.293,0.217,0.072,29.0,22.0,73.0,28.0,0.14,0.259,0.087,81.2,79.0,95.0,145.0,,,14.0,,93.0,30.0,51.0,25.0,12.0,39.0,16.0,31.0,149.0,16.0,0.0,,0.0,0.0,
51567,SNOWLINE HOSPICE OF EL DORADO COUNTY-HOSPICE,6520 PLEASANT VALLEY ROAD,DIAMOND SPRINGS,CA,95619,CA - Sacramento,567,24309,5111201,3773067,6694494,100,106.0,0.321,0.491,0.119,43.0,150.0,131.0,22.0,0.171,0.409,0.175,82.9,255.0,312.0,537.0,,,13.0,,179.0,102.0,193.0,128.0,45.0,99.0,52.0,50.0,364.0,104.0,,98.0,0.0,0.0,
51751,SUTTER NORTH HOSPICE,400 PLUMAS BLVD SUITE 115,YUBA CITY,CA,95991,CA - Sacramento,347,14883,2642067,2303560,4431059,100,100.0,0.184,0.27,0.041,22.0,102.0,76.0,17.0,0.144,0.323,0.063,81.0,157.0,190.0,295.0,,,30.0,,,78.0,138.0,49.0,31.0,72.0,25.0,32.0,256.0,38.0,,43.0,0.0,0.0,
551538,"BRISTOL HOSPICE - SACRAMENTO, LLC","2140 PROFESSIONAL DRIVE, SUITE 210",ROSEVILLE,CA,95661,CA - Sacramento,755,55948,11639327,8599021,12869277,100,,0.229,0.356,0.049,69.0,140.0,277.0,99.0,0.136,0.315,0.076,84.1,314.0,441.0,639.0,32.0,,54.0,,441.0,153.0,172.0,235.0,43.0,122.0,52.0,131.0,485.0,125.0,140.0,,0.0,0.0,
51696,HEARTLAND HOSPICE SERVICES,"2455 BENNETT VALLEY ROAD, SUITE B-214",SANTA ROSA,CA,95404,CA - Santa Rosa,506,36668,8252336,5634256,11428227,100,0.0,0.243,0.324,0.086,52.0,92.0,186.0,66.0,0.128,0.332,0.164,85.1,178.0,328.0,455.0,,,27.0,,252.0,130.0,97.0,180.0,54.0,59.0,39.0,77.0,210.0,161.0,133.0,,0.0,0.0,
51740,GENTIVA HOSPICE,"5001 EAST COMMERCE CENTER DRIVE, SUITE 140",BAKERSFIELD,CA,93309,CA - Bakersfield,422,28592,4805239,4386121,6364310,99,0.0,0.251,0.222,0.019,66.0,97.0,143.0,54.0,0.135,0.272,0.04,80.5,172.0,250.0,294.0,15.0,,101.0,,131.0,142.0,104.0,131.0,15.0,55.0,51.0,66.0,300.0,54.0,62.0,,0.0,0.0,
51719,ROZE ROOM HOSPICE,"5000 OVERLAND AVENUE, STE 101",CULVER CITY,CA,90230,CA - Los Angeles,335,27876,5406702,4643897,9811333,98,609.0,0.318,0.407,0.0,70.0,67.0,134.0,54.0,0.141,0.895,0.0,83.1,134.0,201.0,182.0,83.0,,52.0,,162.0,78.0,121.0,79.0,23.0,45.0,19.0,48.0,333.0,0.0,0.0,,0.0,0.0,
51790,SEASONS HOSPICE & PALLIATIVE CARE OF CALIFORNIA,"320  W ARDEN  AVE, SUITE 100",GLENDALE,CA,91203,CA - Los Angeles,158,11803,2142911,1829024,2757368,100,127.0,0.349,0.204,0.045,30.0,30.0,54.0,22.0,0.148,0.241,0.086,81.2,65.0,93.0,98.0,18.0,,34.0,,43.0,46.0,81.0,23.0,15.0,15.0,,,123.0,16.0,18.0,,0.0,0.0,
551543,BELLA VIDA HOSPICE,"5900 S EASTERN AVENUE, SUITE 146",CITY OF COMMERCE,CA,90040,CA - Los Angeles,492,54877,10187452,8764739,16081079,99,548.0,0.261,0.387,0.026,122.0,57.0,250.0,122.0,0.116,0.625,0.043,83.1,203.0,289.0,219.0,27.0,,226.0,,342.0,182.0,102.0,154.0,30.0,104.0,46.0,56.0,358.0,65.0,,66.0,0.0,0.0,
551553,SANCTUARY HOSPICE,"10631 PARAMOUNT BLVD,",DOWNEY,CA,90241,CA - Los Angeles,299,22256,3994695,3434280,5282615,99,0.0,0.409,0.339,0.05,43.0,61.0,100.0,43.0,0.166,0.301,0.076,83.5,114.0,185.0,209.0,19.0,,59.0,,154.0,81.0,88.0,55.0,26.0,74.0,21.0,35.0,197.0,20.0,,64.0,0.0,0.0,
551640,PRIORITY HOSPICE AND PALLIATIVE CARE OF THE WEST,140 NORTH VICTORY BLVD #105,BURBANK,CA,91502,CA - Los Angeles,214,16457,3124057,2683494,5107115,98,169.0,0.351,0.426,0.034,48.0,25.0,86.0,25.0,0.162,0.916,0.051,84.1,85.0,129.0,140.0,,,56.0,,155.0,44.0,53.0,49.0,,62.0,18.0,24.0,128.0,51.0,,26.0,0.0,0.0,
551721,HAVEN  HEALTH,"2750 EAST SPRING STREET, SUITE 240",LONG BEACH,CA,90806,CA - Los Angeles,127,8359,1573758,1357308,2565657,98,67.0,0.278,0.448,0.033,11.0,16.0,56.0,12.0,0.101,0.971,0.056,83.5,51.0,76.0,99.0,,,,,89.0,23.0,29.0,40.0,11.0,28.0,,,100.0,24.0,0.0,,0.0,0.0,
551549,"MIRAFAITH HOSPICE, INC",7471 FOOTHILL BLVD,TUJUNGA,CA,91042,CA - Los Angeles,20,1186,221678,193124,360291,97,,0.188,0.65,0.019,,,,,0.136,0.729,0.0,81.5,,,,,,,,,,,,,11.0,,,18.0,0.0,0.0,,0.0,0.0,
551638,"COMPCARE HOSPICE, INC","3550 WILSHIRE BLVD, SUITE 1022",LOS ANGELES,CA,90010,CA - Los Angeles,24,2559,457536,390606,865605,100,0.0,0.192,0.271,0.021,13.0,,16.0,,0.063,0.15,,87.8,,,,0.0,,12.0,,,,,,,,,,18.0,0.0,0.0,,0.0,0.0,
551724,GOLDEN YEARS HOSPICE CARE,"1801 S MYRTLE AVE, STE E",MONROVIA,CA,91016,CA - Los Angeles,26,2313,428861,365628,629241,99,,0.094,0.176,0.026,,,13.0,,0.16,0.21,,83.3,,,20.0,,,,,11.0,,,12.0,,,,,22.0,0.0,0.0,,0.0,0.0,
551757,"VISITING NURSES HOSPICE, INC","539 NORTH GLENOAKS BLVD, STE 203",BURBANK,CA,91502,CA - Los Angeles,16,1101,198742,169372,339272,100,0.0,0.226,0.302,0.013,,,,,0.12,0.47,0.0,82.7,,,15.0,0.0,,0.0,,,,,,,,0.0,,15.0,0.0,0.0,,0.0,0.0,
751502,ARCADIA HOSPICE PROVIDER INC,"159 EAST HUNTINGTON DR, STE 3",ARCADIA,CA,91006,CA - Los Angeles,25,1285,236114,201641,275645,100,,0.096,0.346,0.026,,,11.0,0.0,0.348,0.821,,80.3,,,12.0,,,,,,11.0,,,,,,,24.0,,0.0,0.0,0.0,0.0,
751527,ADVANCE HOSPICE CARE INC.,1209 N CENTRAL AVE SUITE 204,GLENDALE,CA,91202,CA - Los Angeles,16,781,143086,122072,245189,99,0.0,0.151,0.34,0.029,,,,,0.088,0.2,0.088,79.2,,,,,,,,,,,,0.0,,0.0,,13.0,0.0,0.0,,0.0,0.0,
551528,SACRED HEART OF CALIFORNIA,"3699 WILSHIRE BLVD, SUITE 870",LOS ANGELES,CA,90010,CA - Los Angeles,25,1899,331202,293884,550726,100,0.0,0.056,0.287,0.022,13.0,,,,,0.304,,81.7,13.0,12.0,12.0,,,,,11.0,,,,0.0,,,,24.0,0.0,0.0,,0.0,0.0,
551581,"CAREYES HOSPICE, INC","1111 S GRAND AVE, STE J",DIAMOND BAR,CA,91765,CA - Los Angeles,58,4995,880177,776916,1366737,100,54.0,0.391,0.305,0.002,20.0,,31.0,,0.117,0.367,,83.0,16.0,42.0,39.0,,,14.0,,27.0,23.0,,16.0,,13.0,,,57.0,0.0,0.0,,0.0,0.0,
551683,"PLEASANTVILLE HOSPICE, INC",1005 NORTH SCREENLAND DRIVE,BURBANK,CA,91505,CA - Los Angeles,47,5561,1008285,859375,1430823,100,0.0,0.107,0.314,0.002,14.0,,32.0,14.0,0.143,0.75,0.0,79.3,16.0,31.0,31.0,,,,,18.0,36.0,,,,25.0,,,46.0,0.0,0.0,,0.0,0.0,
551696,"SAINT NAZARETH HOSPICE, INC","6005 VINELAND AVE, STE 206",N HOLLYWOOD,CA,91606,CA - Los Angeles,37,4916,886325,758487,1101975,100,0.0,0.124,0.267,0.045,17.0,,24.0,12.0,0.152,0.919,0.111,84.4,18.0,19.0,21.0,,,12.0,,,,,15.0,0.0,,,,32.0,,0.0,0.0,0.0,0.0,
51782,HOSPICE ANGELS,408 S ROSEMEAD BLVD #5,PASADENA,CA,91107,CA - Los Angeles,50,8874,1600892,1364466,2778437,100,,0.167,0.29,0.015,20.0,,36.0,23.0,0.129,0.512,,84.0,19.0,31.0,38.0,0.0,,,,21.0,,,16.0,,20.0,,,48.0,0.0,0.0,,0.0,0.0,
551667,"ASAN SCHOLL DR, INC",225 E BROADWAY SUITE 106,GLENDALE,CA,91205,CA - Los Angeles,36,3756,690517,589707,1060477,99,32.0,0.076,0.259,0.031,,,21.0,,0.157,0.436,0.07,78.2,20.0,16.0,22.0,,,,,,,,11.0,0.0,,,,29.0,0.0,0.0,,0.0,0.0,
551690,CALIFORNIA HOSPICE CORP.,"905 SOUTH LAKE ST., SUITE #202",BURBANK,CA,91502,CA - Los Angeles,61,6486,1181954,1018494,2052164,99,,0.227,0.318,0.021,14.0,,36.0,11.0,0.151,1.085,0.035,82.7,21.0,40.0,39.0,,,12.0,,23.0,32.0,,19.0,,16.0,,,56.0,,0.0,0.0,0.0,0.0,
551789,"GUIDING LIGHT HOSPICE, INC","7200 VINELAND AVE, STE 208",SUN VALLEY,CA,91352,CA - Los Angeles,48,5338,977310,832804,1262010,100,0.0,0.112,0.155,0.015,16.0,,28.0,11.0,0.101,0.631,,78.9,21.0,27.0,34.0,0.0,,,,15.0,,,14.0,,24.0,,,47.0,0.0,0.0,,0.0,0.0,
751513,"PRIORITY HOSPICE CARE, INC",1285 EAST ROUTE 66,GLENDORA,CA,91740,CA - Los Angeles,48,2209,434460,373509,686979,97,0.0,0.385,0.391,0.03,,,11.0,0.0,0.176,0.643,0.028,86.4,21.0,27.0,31.0,,,12.0,,37.0,,14.0,,,16.0,,,27.0,12.0,0.0,,0.0,0.0,
551572,"MERCY HOSPICE, LLC","211 WEST ALAMEDA AVENUE, STE 102",BURBANK,CA,91502,CA - Los Angeles,51,3862,696882,599598,1031964,100,39.0,0.102,0.166,0.004,,,31.0,,,,,75.5,22.0,29.0,,20.0,,,,27.0,37.0,,,,31.0,0.0,,50.0,0.0,0.0,,0.0,0.0,
551706,CALIFORNIA HOSPICE CARE,"8001 LAUREL CANYON BLVD, STE 206",N HOLLYWOOD,CA,91605,CA - Los Angeles,60,4714,852834,736937,1266711,100,19.0,0.191,0.219,0.018,12.0,,29.0,,0.093,0.198,,85.1,23.0,37.0,48.0,,,,,30.0,37.0,,27.0,,17.0,,,40.0,15.0,0.0,,0.0,0.0,
51731,HOME REACH HOSPICE,11090 ARTESIA BLVD SUITE F,CERRITOS,CA,90703,CA - Los Angeles,63,4719,931477,806643,1866950,97,0.0,0.306,0.432,0.039,,11.0,24.0,,0.167,0.249,0.067,84.4,26.0,37.0,50.0,,,,,21.0,20.0,22.0,,,20.0,,,37.0,,0.0,19.0,0.0,0.0,
551521,"CORINTHIAN HOSPICE, INC",899 W FOOTHILL BLVD SUITE J,MONROVIA,CA,91016,CA - Los Angeles,65,6265,1186687,1011916,1816131,98,,0.334,0.401,0.007,15.0,13.0,27.0,16.0,0.233,0.588,0.022,83.8,27.0,38.0,29.0,15.0,,15.0,,33.0,43.0,13.0,12.0,,23.0,,,18.0,0.0,,43.0,0.0,0.0,
551618,"SOUTH VALLEY HOSPICE SERVICES, INC.","20301 VENTURA BLVD., STE. 351",WOODLAND HILLS,CA,91364,CA - Los Angeles,76,5900,1095879,917559,2263505,100,14.0,0.289,0.396,0.043,17.0,,29.0,,0.245,0.555,0.075,85.5,27.0,49.0,56.0,,,15.0,,14.0,24.0,15.0,23.0,,19.0,,,45.0,24.0,0.0,,0.0,0.0,
551678,"HEAVEN HOSPICE, INC","14557 FRIAR ST, STE B1",VAN NUYS,CA,91411,CA - Los Angeles,70,5550,1016151,865971,1474805,100,0.0,0.172,0.217,0.027,14.0,,27.0,11.0,0.094,0.839,0.029,84.9,27.0,43.0,49.0,,,,,23.0,41.0,,15.0,,27.0,,,42.0,,0.0,12.0,0.0,0.0,
551611,"OPTIMUM HOSPICE CARE, INC.",5652 VINELAND AVE  SUITE 203,NORTH HOLLYWOOD,CA,91601,CA - Los Angeles,77,12569,2256719,1933471,3458290,100,,0.236,0.244,0.007,22.0,,49.0,35.0,0.122,0.201,0.02,84.9,28.0,49.0,62.0,,,,,29.0,24.0,,41.0,11.0,,,,66.0,,0.0,,0.0,0.0,
551615,HOSPICE OF THE ANGELS INC,4959 PALO VERDE STREET SUITE102B,MONTCLAIR,CA,91763,CA - Los Angeles,81,8015,1401338,1233599,2833457,100,0.0,0.26,0.23,0.029,20.0,,40.0,14.0,0.138,0.229,0.034,83.6,30.0,51.0,53.0,,,13.0,,52.0,19.0,,39.0,,16.0,,,37.0,41.0,,0.0,0.0,0.0,
551518,"ACTIVE HOSPICE CARE, INC","704 S VICTORY BLVD, SUITE 100",BURBANK,CA,91502,CA - Los Angeles,104,9711,1758003,1498322,3102515,100,0.0,0.249,0.26,0.022,13.0,15.0,42.0,21.0,0.133,0.183,0.025,81.5,32.0,72.0,60.0,,,28.0,,27.0,45.0,45.0,29.0,11.0,,,,88.0,,0.0,15.0,0.0,0.0,
551628,"PERSONAL CARE HOSPICE SERVICES, INC.",2318 W BURBANK BLVD,BURBANK,CA,91506,CA - Los Angeles,75,7067,1253062,1085669,1875560,100,0.0,0.22,0.3,0.024,22.0,17.0,35.0,15.0,0.117,0.351,0.045,84.8,33.0,42.0,54.0,,,,,33.0,28.0,15.0,19.0,11.0,12.0,,,74.0,0.0,0.0,,0.0,0.0,
551646,"SUNSHINE HOSPICE, INC.","14549 ARCHWOOD ST., STE. 101",VAN NUYS,CA,91405,CA - Los Angeles,80,11377,2042844,1750446,3060486,100,,0.179,0.199,0.01,53.0,,58.0,24.0,0.116,0.627,,81.2,33.0,47.0,44.0,,,19.0,,33.0,67.0,,21.0,,34.0,11.0,,79.0,0.0,0.0,,0.0,0.0,
551624,"SUNSET HOSPICE CARE, LLC","630 N ROSEMEAD BLVD, SUITE 350",PASADENA,CA,91107,CA - Los Angeles,103,15506,2753662,2387098,6115066,100,0.0,0.374,0.313,0.038,21.0,,63.0,34.0,0.347,0.371,0.054,84.3,35.0,68.0,77.0,,,17.0,,59.0,29.0,11.0,58.0,,16.0,,,64.0,31.0,0.0,,0.0,0.0,
551569,"DYNAMIC HEALTH SERVICES, INC","596 N LAKE AVE, SUITE 201",PASADENA,CA,91101,CA - Los Angeles,90,10085,1850622,1616969,3458584,99,0.0,0.333,0.257,0.025,39.0,,52.0,20.0,0.14,1.188,0.052,81.8,41.0,49.0,53.0,,,15.0,,52.0,29.0,,23.0,,29.0,11.0,,62.0,25.0,0.0,,0.0,0.0,
551600,LOVING CARE HOSPICE,"4253 EAGLE ROCK BLVD, SUITE V",LOS ANGELES,CA,90065,CA - Los Angeles,101,8735,1593832,1363175,3741637,100,70.0,0.211,0.279,0.021,48.0,,57.0,11.0,0.114,0.554,0.045,84.6,42.0,59.0,57.0,19.0,,14.0,,59.0,34.0,22.0,13.0,,41.0,,,81.0,11.0,0.0,,0.0,0.0,
551639,"COMPASSIONATE HOSPICE CARE, INC.","2615 W. MAGNOLIA BLVD., STE. 111",BURBANK,CA,91505,CA - Los Angeles,133,10748,2015785,1753177,3832857,99,143.0,0.23,0.482,0.017,26.0,24.0,57.0,19.0,0.124,0.669,0.04,84.8,47.0,86.0,72.0,21.0,,21.0,,100.0,48.0,31.0,38.0,13.0,23.0,,,108.0,,0.0,21.0,0.0,0.0,
551607,TAPO HOSPICE CARE LLC,"10523 BURBANK BLVD, SUITE 209",NORTH HOLLYWOOD,CA,91601,CA - Los Angeles,120,10857,1983225,1692300,2990614,100,84.0,0.217,0.364,0.027,33.0,,58.0,23.0,0.109,0.528,0.01,86.4,48.0,72.0,95.0,,,12.0,,54.0,18.0,15.0,44.0,,25.0,12.0,15.0,119.0,0.0,0.0,,0.0,0.0,
551595,"EXPERT CARE HOSPICE, INC.","7617 LOUISE AVE., SUITE A",NORTHRIDGE,CA,91325,CA - Los Angeles,130,15053,2784365,2375570,4857334,100,259.0,0.217,0.352,0.02,66.0,,85.0,26.0,0.119,1.264,0.035,83.0,53.0,77.0,107.0,,,11.0,,45.0,103.0,23.0,39.0,13.0,32.0,,,117.0,,,,0.0,0.0,
